S.No,Scheme ID,Scheme Name,District,Block,T/W Vendor,No Of T/W,Drilling Depth,Pin-Point Date,Drilling Status,T/W Drill Start Date,T/W Drill End Date,T/W Logging Status,Logging Date,T/W Assembly Qty. (in nos.),T/W Assembly Size (mm),T/W Lowering Status,T/W Lowering Date,Gravel Requirement (Cum),T/W Gravel Status,Compressor Size Required (PSI),Compressor Hours Required,T/W Compressor Status,Compressor Completion Date,OP Unit Size (Cusec),OP Unit Hours,T/W OP Status,OP Unit Completion Date,Water Sample Status,Water Sample Approval Date,Remark,No of OHT,OHT Capacity (KL),Staging (m),SBC Vendor,SBC Sample Status,SBC Report Status,SBC Value,OHT Design Vendor,Design Approval Status,Drawing Availability Status,OHT Vendor,OHT Excavation Status,OHT PCC Status,OHT Footing Status,OHT Column Casting Status ,OHT Bracing Status,OHT Top Dome Casting Status,OHT Lower Dome Status,OHT Platform Casting Status,ZA Tank Installation Status,OHT Pipe Work Status,OHT Hydrostatic Test,No. of Pumps,Pump Capacity,Pump Head,Pumping Plant (LPM),Rising Main (m),Power Capacity,Power Source,DG Capacity (KVA),Pump House Vendor,Pump House Excavation Status,P/H PCC Base Status,P/H RCC Status,P/H Plastering Status,P/H Flooring Status,Pump Lowering Status,Pump House EM Work Status,Distribution Network Vendor Name,Distribition System Length,D/N Excavation Status,D/N Excavation (m),D/N Pipe Laying Status,D/N Pipe Laying (m),D/N Road Restoration Status,No of FHTC to be Installed,FHTC Installation Count,Boundary Wall Vendor Name,B/W Layout Demarcation Status,B/W Excavation Status,PCC Work Status,B/W Brick Work Status,B/W Column Casting Status,B/W Gate Installation Status
224,20088584,Mandapa,Ghazipur,Deokali,Shakti Infra Pvt Ltd,1,220,22/06/2023,Completed,24/06/2023,28/06/2023,Completed,29/06/2023,1,200X200,Completed,08/07/2023,69,Completed,600,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,1,150,14,Manohar,Collected,Submitted,14.48,ATLC,Approved,Available,Shakti Infra Pvt Ltd,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,12.5,43,530,40,19.5,Solar,20,Shakti Infra Pvt Ltd,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Shakti Infra Pvt Ltd,14627,WIP,341,WIP,341,Not Started,430,Not Started,Shakti Infra Pvt Ltd  ,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
225,20088585,Gadaipur,Ghazipur,Sadat,,1,100,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,300X300,Not Started,Not Started,33,Not Available,250,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,1,125,16,WSD,Collected,Submitted,12.1,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,45,330,40,10,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,24886,Not Started,,Not Started,,Not Started,714,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
226,20088587,"Bharauli Ala, Bhat Sarai",Ghazipur,Varachavar,Radianz Enlightenment Pvt Ltd,1,360,11/06/2023,Completed,14/06/2023,15/06/2023,Completed,30/06/2023,1,200X150,Not Started,Not Started,97,Not Available,600,60,Not Available,Not Started,1,100,Not Available,Not Started,To be taken,Not Approved,,1,125,18,Manohar,Collected,Submitted,11.47,ATLC,Approved,Available,Radianz Enlightenment Pvt Ltd,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,47,330,40,15,Electricity,0,Radianz Enlightenment Pvt Ltd,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Radianz Enlightenment Pvt Ltd,25157,Not Started,,Not Started,,Not Started,694,Not Started,Radianz Enlightenment Pvt Ltd,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
227,20088589,Kandar,Ghazipur,Sadat,,1,100,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,300X300,Not Started,Not Started,33,Not Available,250,60,Not Available,Not Started,0.5,120,Not Available,Not Started,To be taken,Not Approved,,1,100,12,WSD,Collected,Submitted,10.7,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,41,260,40,10,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,8527,Not Started,,Not Started,,Not Started,579,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
228,20088908,Bairakh & Asspur,Ghazipur,Sadat,,1,100,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,300X300,Not Started,Not Started,33,Not Available,250,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,1,125,16,WSD,Collected,Awaited,,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,45,310,40,10,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,17417,Not Started,,Not Started,,Not Started,644,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
229,20088938,Kayampur,Ghazipur,Kasimabad,,1,100,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,300X300,Not Started,Not Started,33,Not Available,250,60,Not Available,Not Started,0.5,120,Not Available,Not Started,To be taken,Not Approved,,1,75,16,Shah & Pant,Collected,Awaited,,ATLC,Design in Process,Not Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,5,43,220,35,7.5,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,11392,Not Started,,Not Started,,Not Started,539,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
230,20088953,Mahpur,Ghazipur,Sadat,Om Construction,1,100,15-Jul-23,Not Started,Not Started,Not Started,Not Started,Not Started,1,300X300,Not Started,Not Started,33,Not Available,250,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,1,150,14,WSD,Collected,Awaited,,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,10,43,480,40,16,Solar,20,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,15225,Not Started,,Not Started,,Not Started,374,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
231,20088954,Fatimpur & Bankatta,Ghazipur,Sadat,Om Construction,1,100,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,300X300,Not Started,Not Started,33,Not Available,250,60,Not Available,Not Started,0.5,120,Not Available,Not Started,To be taken,Not Approved,,1,100,14,WSD,Collected,Submitted,10.7,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,43,230,40,10,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,17477,Not Started,,Not Started,,Not Started,484,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
232,20089891,Awathhi Basant,Ghazipur,Bhanwarkol,,1,200,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,300X150,Not Started,Not Started,0,Not Available,350,60,Not Available,Not Started,3,100,Not Available,Not Started,To be taken,Not Approved,,1,350,18,Manohar,To be taken,Awaited,,Troynoya,Not Started,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,25,46,1190,30,37,Solar,30,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,17780,Not Started,,Not Started,,Not Started,1085,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
233,20091409,Mahulia,Ghazipur,Deokali,Shakti Infra Pvt Ltd,1,220,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X200,Not Started,Not Started,69,Not Available,600,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,1,175,18,Manohar,To be taken,Awaited,,ATLC,Approved,Available,Shakti Infra Pvt Ltd,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,12.5,43,570,30,20,Solar,20,Shakti Infra Pvt Ltd,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Shakti Infra Pvt Ltd,13465,Not Started,,Not Started,,Not Started,530,Not Started,Shakti Infra Pvt Ltd  ,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
234,20091411,Shakapur,Ghazipur,Varachavar,,1,360,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X150,Not Started,Not Started,97,Not Available,600,60,Not Available,Not Started,0.5,100,Not Available,Not Started,To be taken,Not Approved,,1,100,12,Manohar,To be taken,Awaited,,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,12.5,47,250,30,15,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,9673,Not Started,,Not Started,,Not Started,479,Not Started,Shakti Infra Pvt Ltd  ,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
235,20091413,Darbepur,Ghazipur,Saidpur,,1,300,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X150,Not Started,Not Started,81,Not Available,600,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,1,150,12,Vertizontal,Collected,Submitted,11.8,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,40,520,40,16,Solar,15,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,13062,Not Started,,Not Started,,Not Started,496,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
236,20091417,Sarar Urf Haiderganj,Ghazipur,Mardah,,1,360,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X150,Not Started,Not Started,96,Not Available,600,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,1,150,14,Shah & Pant,Collected,Submitted,8,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,10,39,480,35,13,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,21657,Not Started,,Not Started,,Not Started,867,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
237,20091419,Rasulpur,Ghazipur,Kasimabad,Durgesh Work Constructors,1,100,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,300X300,Not Started,Not Started,33,Not Available,250,60,Not Available,Not Started,0.5,120,Not Available,Not Started,To be taken,Not Approved,,1,100,12,Shah & Pant,Collected,Awaited,,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,12.5,45,270,35,10,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,11797,Not Started,,Not Started,,Not Started,616,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
238,20091424,Gaurar Khas,Ghazipur,Jakhania,,1,120,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,300X300,Not Started,Not Started,38,Not Available,250,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,1,150,12,Eagle,Collected,Submitted,9.11,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,39,460,40,16,Solar,20,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,8364,Not Started,,Not Started,,Not Started,458,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
239,20091426,Padumpur Ramrai,Ghazipur,Jakhania,,1,120,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,300X300,Not Started,Not Started,38,Not Available,250,60,Not Available,Not Started,0.5,120,Not Available,Not Started,To be taken,Not Approved,,1,100,12,Eagle,Collected,Submitted,8.98,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,10,41,290,40,10,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,12784,Not Started,,Not Started,,Not Started,522,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
240,20091427,Kelahi,Ghazipur,Virno,,1,360,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X150,Not Started,Not Started,96.37,Not Available,600,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,1,125,16,Anavaya,Collected,Awaited,,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,41,290,35,16,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,12331,Not Started,,Not Started,,Not Started,571,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
241,20091429,Raipur,Ghazipur,Virno,,1,360,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X150,Not Started,Not Started,96.37,Not Available,600,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,1,175,12,Anavaya,Collected,Submitted,14.2,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,47,560,35,20,Solar,20,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,9208,Not Started,,Not Started,,Not Started,507,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
242,20091431,Chanwar,Ghazipur,Mardah,,1,360,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X150,Not Started,Not Started,97,Not Available,600,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,1,150,12,Shah & Pant,Collected,Awaited,,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,12.5,44,520,35,16,Solar,15,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,9835,Not Started,,Not Started,,Not Started,489,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
243,20091433,Tejpura,Ghazipur,Mardah,,1,360,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X150,Not Started,Not Started,97,Not Available,600,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,1,125,12,Shah & Pant,Collected,Submitted,9,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,10,39,420,35,13,Solar,10,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,6360,Not Started,,Not Started,,Not Started,442,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
244,20091435,Belsari,Ghazipur,Mardah,,2,360,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,2,200X150,Not Started,Not Started,160,Not Available,600,120,Not Available,Not Started,0.5,200,Not Available,Not Started,To be taken,Not Approved,,1,200,14,Shah & Pant,Collected,Awaited,,ATLC,Not Started,Not Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,40,721,535,26,Solar,"15, 15",,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,11682,Not Started,,Not Started,,Not Started,781,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
245,20091437,Tawakkalpur Urf Dandapur,Ghazipur,Mardah,,1,360,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X150,Not Started,Not Started,80,Not Available,600,60,Not Available,Not Started,0.5,100,Not Available,Not Started,To be taken,Not Approved,,1,125,12,Shah & Pant,Collected,Awaited,,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,2,7.5,43,420,35,13,Solar,15,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,6697,Not Started,,Not Started,,Not Started,494,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
246,20091439,Fephra,Ghazipur,Mardah,,1,360,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X150,Not Started,Not Started,97,Not Available,600,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,1,125,12,Shah & Pant,Collected,Submitted,11,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,39,440,35,16,Solar,15,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,6269,Not Started,,Not Started,,Not Started,439,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
247,20091441,Dehama,Ghazipur,Varachavar,Bajrang Bali Group,1,360,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X150,Not Started,Not Started,97,Not Available,600,60,Not Available,Not Started,0.5,100,Not Available,Not Started,To be taken,Not Approved,,1,75,18,Manohar,Collected,Submitted,15.71,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,10,39,210,30,16,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,11069,Not Started,,Not Started,,Not Started,500,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
248,20091442,Pihuli,Ghazipur,Varachavar,,1,360,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X150,Not Started,Not Started,97,Not Available,600,60,Not Available,Not Started,0.5,100,Not Available,Not Started,To be taken,Not Approved,,1,75,16,Manohar,Collected,Awaited,,ATLC,Design in Process,Not Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,46,210,30,16,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,9631,Not Started,,Not Started,,Not Started,500,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
249,20091444,Kamsari,Ghazipur,Varachavar,,1,360,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X150,Not Started,Not Started,97,Not Available,600,60,Not Available,Not Started,1,100,Not Available,Not Started,To be taken,Not Approved,,1,125,16,Manohar,To be taken,Awaited,,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,44,340,30,16,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,14819,Not Started,,Not Started,,Not Started,811,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
250,20091446,Math Saraiya,Ghazipur,Saidpur,,1,300,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X150,Not Started,Not Started,80.3,Not Available,600,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,1,125,16,Vertizontal,To be taken,Awaited,,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,45,430,35,16,Solar,15,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,8623,Not Started,,Not Started,,Not Started,445,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
251,20091447,Kharhara,Ghazipur,Varachavar,,1,360,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X150,Not Started,Not Started,97,Not Available,600,60,Not Available,Not Started,0.5,100,Not Available,Not Started,To be taken,Not Approved,,1,75,12,Manohar,Collected,Submitted,11.41,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,10,46,240,30,16,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,8816,Not Started,,Not Started,,Not Started,515,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
252,20091452,Makrsan,Ghazipur,Saidpur,Shakti Infra Pvt Ltd,1,300,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X150,Not Started,Not Started,81,Not Available,600,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,1,150,12,Vertizontal,Collected,Submitted,12.1,ATLC,Approved,Available,Shakti Infra Pvt Ltd,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,40,460,40,16,Solar,15,Shakti Infra Pvt Ltd,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Shakti Infra Pvt Ltd,11761,Not Started,,Not Started,,Not Started,430,Not Started,Shakti Infra Pvt Ltd  ,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
253,20091453,Hardaspur T. Newada,Ghazipur,Varachavar,,1,360,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X150,Not Started,Not Started,97,Not Available,600,60,Not Available,Not Started,0.5,100,Not Available,Not Started,To be taken,Not Approved,,1,100,16,Manohar,To be taken,Awaited,,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,10,39,280,30,15,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,13061,Not Started,,Not Started,,Not Started,666,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
